,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,productivity
1089,2015-03-07,Quarter1,sewing,Saturday,1,0.7,26.82,1267.0,8160,70,0.0,0,0,58.0,0.850045,high
1090,2015-03-07,Quarter1,finishing,Saturday,7,0.8,4.6,0.0,6000,0,0.0,0,0,25.0,0.825444444,high
1091,2015-03-07,Quarter1,finishing,Saturday,5,0.35,3.94,0.0,2400,0,0.0,0,0,10.0,0.80575,high
1092,2015-03-07,Quarter1,sewing,Saturday,4,0.7,26.82,1195.0,6960,60,0.0,0,0,58.0,0.800746552,high
1093,2015-03-07,Quarter1,sewing,Saturday,3,0.8,29.4,983.0,6840,63,0.0,0,1,57.0,0.800578947,high
1094,2015-03-07,Quarter1,sewing,Saturday,11,0.8,11.41,471.0,3420,50,0.0,0,0,58.0,0.800034503,high
1095,2015-03-07,Quarter1,finishing,Saturday,6,0.5,2.9,0.0,960,0,0.0,0,0,8.0,0.7975,medium
1096,2015-03-07,Quarter1,sewing,Saturday,9,0.75,18.79,1226.0,3480,45,0.0,0,0,51.0,0.749987124,medium
1097,2015-03-07,Quarter1,sewing,Saturday,10,0.7,21.82,1251.0,6000,30,0.0,0,0,50.0,0.700422,medium
1098,2015-03-07,Quarter1,finishing,Saturday,1,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.664875,medium
1099,2015-03-07,Quarter1,finishing,Saturday,4,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.664875,medium
1100,2015-03-07,Quarter1,finishing,Saturday,11,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.657083333,medium
1101,2015-03-07,Quarter1,sewing,Saturday,2,0.65,16.1,626.0,4200,0,0.0,0,1,45.0,0.65024031,medium
1102,2015-03-07,Quarter1,finishing,Saturday,8,0.8,4.6,0.0,3600,0,0.0,0,0,15.0,0.590740741,low
1103,2015-03-07,Quarter1,finishing,Saturday,2,0.65,3.9,0.0,1920,0,0.0,0,0,8.0,0.528125,low
1104,2015-03-07,Quarter1,sewing,Saturday,6,0.5,23.41,1379.0,2280,0,0.0,0,1,39.0,0.500528095,low
1105,2015-03-07,Quarter1,sewing,Saturday,5,0.7,27.48,541.0,6960,24,0.0,0,1,58.0,0.408960345,low
1106,2015-03-08,Quarter2,finishing,Sunday,3,0.8,4.6,0.0,1440,0,0.0,0,0,12.0,0.951944444,high
1107,2015-03-08,Quarter2,finishing,Sunday,12,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.945555556,high
1108,2015-03-08,Quarter2,finishing,Sunday,9,0.75,2.9,0.0,1080,0,0.0,0,0,9.0,0.929074074,high
1109,2015-03-08,Quarter2,finishing,Sunday,1,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.890604167,high
1110,2015-03-08,Quarter2,finishing,Sunday,4,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.890604167,high
1111,2015-03-08,Quarter2,finishing,Sunday,2,0.7,3.9,0.0,1200,0,0.0,0,0,10.0,0.884,high
1112,2015-03-08,Quarter2,finishing,Sunday,5,0.5,3.94,0.0,960,0,0.0,0,0,8.0,0.857916667,high
1113,2015-03-08,Quarter2,sewing,Sunday,4,0.75,26.82,1082.0,6840,65,0.0,0,0,57.0,0.850084211,high
1114,2015-03-08,Quarter2,sewing,Sunday,1,0.75,26.82,1254.0,6960,65,0.0,0,0,58.0,0.85007069,high
1115,2015-03-08,Quarter2,sewing,Sunday,3,0.8,30.1,1278.0,3360,50,0.0,0,1,57.0,0.800511068,high
1116,2015-03-08,Quarter2,sewing,Sunday,12,0.8,15.26,1064.0,4080,63,0.0,0,0,34.0,0.800401961,high
1117,2015-03-08,Quarter2,sewing,Sunday,11,0.8,11.41,313.0,3420,50,0.0,0,0,58.0,0.800034503,high
1118,2015-03-08,Quarter2,finishing,Sunday,11,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.755208333,medium
1119,2015-03-08,Quarter2,sewing,Sunday,9,0.75,18.79,1239.0,5640,45,0.0,0,0,52.0,0.750371895,medium
1120,2015-03-08,Quarter2,sewing,Sunday,10,0.7,21.82,1335.0,6000,30,0.0,0,0,50.0,0.700422,medium
1121,2015-03-08,Quarter2,sewing,Sunday,2,0.7,16.1,928.0,4800,30,0.0,0,1,45.0,0.700106061,medium
1122,2015-03-08,Quarter2,sewing,Sunday,6,0.6,23.41,1266.0,2520,23,0.0,0,1,38.0,0.601037091,medium
1123,2015-03-08,Quarter2,sewing,Sunday,8,0.6,30.48,869.0,6720,0,0.0,0,1,56.0,0.600528571,medium
1124,2015-03-08,Quarter2,sewing,Sunday,5,0.5,26.82,711.0,7080,23,0.0,0,1,59.0,0.500033898,low
1125,2015-03-08,Quarter2,finishing,Sunday,8,0.6,3.9,0.0,960,0,0.0,0,0,8.0,0.4509375,low
1126,2015-03-08,Quarter2,finishing,Sunday,10,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.441041667,low
1127,2015-03-08,Quarter2,finishing,Sunday,6,0.6,2.9,0.0,960,0,0.0,0,0,8.0,0.271875,low
1128,2015-03-09,Quarter2,finishing,Monday,11,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.960625,high
1129,2015-03-09,Quarter2,finishing,Monday,12,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.902962963,high
1130,2015-03-09,Quarter2,finishing,Monday,5,0.6,3.94,0.0,2880,0,0.0,0,0,12.0,0.864342593,high
1131,2015-03-09,Quarter2,sewing,Monday,4,0.75,26.82,1079.0,7020,65,0.0,0,0,58.0,0.850446154,high
1132,2015-03-09,Quarter2,sewing,Monday,1,0.75,26.82,1322.0,7140,65,0.0,0,0,59.0,0.850426891,high
1133,2015-03-09,Quarter2,finishing,Monday,9,0.75,2.9,0.0,3600,0,0.0,0,0,15.0,0.841,high
1134,2015-03-09,Quarter2,sewing,Monday,3,0.8,30.1,964.0,5160,50,0.0,0,1,58.0,0.800842424,high
1135,2015-03-09,Quarter2,sewing,Monday,12,0.8,15.26,1132.0,4080,63,0.0,0,0,34.0,0.800401961,high
1136,2015-03-09,Quarter2,sewing,Monday,11,0.8,11.41,357.0,3420,50,0.0,0,0,58.0,0.800034503,high
1137,2015-03-09,Quarter2,finishing,Monday,3,0.8,4.6,0.0,1440,0,0.0,0,0,12.0,0.795416667,medium
1138,2015-03-09,Quarter2,finishing,Monday,4,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.7953875,medium
1139,2015-03-09,Quarter2,finishing,Monday,1,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.794566667,medium
1140,2015-03-09,Quarter2,sewing,Monday,9,0.75,18.79,1193.0,6240,45,0.0,0,0,52.0,0.750395513,medium
1141,2015-03-09,Quarter2,sewing,Monday,2,0.7,16.1,817.0,5520,30,0.0,0,1,45.0,0.700516224,medium
1142,2015-03-09,Quarter2,sewing,Monday,10,0.7,21.82,1576.0,6000,30,0.0,0,0,50.0,0.700422,medium
1143,2015-03-09,Quarter2,finishing,Monday,2,0.7,3.9,0.0,1200,0,0.0,0,0,10.0,0.6825,medium
1144,2015-03-09,Quarter2,sewing,Monday,6,0.65,23.41,1262.0,4560,35,0.0,0,1,38.0,0.650962281,medium
1145,2015-03-09,Quarter2,sewing,Monday,8,0.65,30.48,953.0,6720,26,0.0,0,1,56.0,0.650421429,medium
1146,2015-03-09,Quarter2,sewing,Monday,5,0.6,26.82,919.0,7080,23,0.0,0,1,59.0,0.600040678,medium
1147,2015-03-09,Quarter2,sewing,Monday,7,0.5,30.48,1161.0,6600,0,0.0,0,1,55.0,0.500610909,low
1148,2015-03-09,Quarter2,finishing,Monday,10,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.477291667,low
1149,2015-03-09,Quarter2,finishing,Monday,8,0.65,3.9,0.0,960,0,0.0,0,0,8.0,0.2640625,low
1150,2015-03-10,Quarter2,finishing,Tuesday,12,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.92,high
1151,2015-03-10,Quarter2,finishing,Tuesday,5,0.6,3.94,0.0,1440,0,0.0,0,0,12.0,0.909391667,high
1152,2015-03-10,Quarter2,sewing,Tuesday,1,0.75,26.82,1574.0,7080,75,0.0,0,0,59.0,0.900061017,high
1153,2015-03-10,Quarter2,finishing,Tuesday,3,0.8,4.6,0.0,1440,0,0.0,0,0,12.0,0.894444444,high
1154,2015-03-10,Quarter2,finishing,Tuesday,4,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.881575,high
1155,2015-03-10,Quarter2,finishing,Tuesday,1,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.880754167,high
1156,2015-03-10,Quarter2,sewing,Tuesday,4,0.75,26.82,1104.0,5880,65,0.0,0,0,59.0,0.850084211,high
1157,2015-03-10,Quarter2,finishing,Tuesday,9,0.75,2.9,0.0,1800,0,0.0,0,0,15.0,0.821666667,high
1158,2015-03-10,Quarter2,sewing,Tuesday,12,0.8,15.26,1069.0,4080,63,0.0,0,0,34.0,0.800401961,high
1159,2015-03-10,Quarter2,sewing,Tuesday,3,0.8,30.1,756.0,6960,63,0.0,0,1,58.0,0.800071839,high
1160,2015-03-10,Quarter2,sewing,Tuesday,11,0.8,11.41,338.0,3420,50,0.0,0,0,58.0,0.800034503,high
1161,2015-03-10,Quarter2,finishing,Tuesday,11,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.758229167,medium
1162,2015-03-10,Quarter2,sewing,Tuesday,10,0.75,21.82,1499.0,6000,34,0.0,0,0,50.0,0.750608,medium
1163,2015-03-10,Quarter2,sewing,Tuesday,9,0.75,18.79,1247.0,6240,45,0.0,0,0,52.0,0.750395513,medium
1164,2015-03-10,Quarter2,finishing,Tuesday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.741,medium
1165,2015-03-10,Quarter2,sewing,Tuesday,8,0.7,30.48,923.0,6840,30,0.0,0,1,57.0,0.700505263,medium
1166,2015-03-10,Quarter2,sewing,Tuesday,6,0.7,23.41,1180.0,4560,30,0.0,0,1,38.0,0.700246491,medium
1167,2015-03-10,Quarter2,sewing,Tuesday,2,0.7,16.1,957.0,5400,40,0.0,0,1,45.0,0.700051852,medium
1168,2015-03-10,Quarter2,sewing,Tuesday,5,0.65,26.82,1001.0,7080,26,0.0,0,1,59.0,0.650044068,medium
1169,2015-03-10,Quarter2,sewing,Tuesday,7,0.6,30.48,1017.0,6840,25,0.0,0,1,57.0,0.630402924,medium
1170,2015-03-10,Quarter2,finishing,Tuesday,8,0.65,3.9,0.0,960,0,0.0,0,0,8.0,0.560625,low
1171,2015-03-10,Quarter2,finishing,Tuesday,7,0.5,3.9,0.0,960,0,0.0,0,0,8.0,0.560625,low
1172,2015-03-10,Quarter2,finishing,Tuesday,10,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.39875,low
1173,2015-03-11,Quarter2,finishing,Wednesday,12,0.8,4.6,0.0,2160,0,0.0,0,0,9.0,0.922839506,high
1174,2015-03-11,Quarter2,finishing,Wednesday,11,0.8,2.9,0.0,2400,0,0.0,0,0,10.0,0.874027778,high
1175,2015-03-11,Quarter2,finishing,Wednesday,2,0.75,3.9,0.0,1920,0,0.0,0,0,8.0,0.819270833,high
1176,2015-03-11,Quarter2,finishing,Wednesday,4,0.75,3.94,0.0,1920,0,0.0,0,0,8.0,0.813309028,high
1177,2015-03-11,Quarter2,finishing,Wednesday,1,0.75,3.94,0.0,1920,0,0.0,0,0,8.0,0.812625,high
1178,2015-03-11,Quarter2,sewing,Wednesday,12,0.8,15.26,470.0,4080,63,0.0,0,0,34.0,0.800401961,high
1179,2015-03-11,Quarter2,sewing,Wednesday,3,0.8,30.1,735.0,6960,63,0.0,0,1,58.0,0.800071839,high
1180,2015-03-11,Quarter2,sewing,Wednesday,11,0.8,11.41,560.0,3420,50,0.0,0,0,58.0,0.800034503,high
1181,2015-03-11,Quarter2,finishing,Wednesday,3,0.8,4.6,0.0,1920,0,0.0,0,0,8.0,0.786631944,medium
1182,2015-03-11,Quarter2,finishing,Wednesday,5,0.7,3.94,0.0,1440,0,0.0,0,0,12.0,0.75885,medium
1183,2015-03-11,Quarter2,sewing,Wednesday,10,0.75,21.82,1674.0,6000,34,0.0,0,0,50.0,0.750608,medium
1184,2015-03-11,Quarter2,sewing,Wednesday,9,0.75,18.79,290.0,5040,45,0.0,0,0,52.0,0.750347333,medium
1185,2015-03-11,Quarter2,sewing,Wednesday,2,0.75,16.1,971.0,5400,45,0.0,0,1,45.0,0.750140741,medium
1186,2015-03-11,Quarter2,sewing,Wednesday,1,0.75,26.82,1322.0,7080,45,0.0,0,0,59.0,0.750050847,medium
1187,2015-03-11,Quarter2,sewing,Wednesday,4,0.75,26.82,1054.0,7080,45,0.0,0,0,59.0,0.750050847,medium
1188,2015-03-11,Quarter2,sewing,Wednesday,5,0.7,26.82,992.0,6960,30,0.0,0,1,58.0,0.700556897,medium
1189,2015-03-11,Quarter2,sewing,Wednesday,8,0.7,30.48,914.0,6840,30,0.0,0,1,57.0,0.700505263,medium
1190,2015-03-11,Quarter2,sewing,Wednesday,6,0.7,23.41,1128.0,4560,40,0.0,0,1,38.0,0.700246491,medium
1191,2015-03-11,Quarter2,sewing,Wednesday,7,0.65,30.48,935.0,6840,26,0.0,0,1,57.0,0.650596491,medium
1192,2015-03-11,Quarter2,finishing,Wednesday,10,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.628333333,medium
1193,2015-03-11,Quarter2,finishing,Wednesday,8,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.625625,medium
1194,2015-03-11,Quarter2,finishing,Wednesday,7,0.65,3.9,0.0,960,0,0.0,0,0,8.0,0.625625,medium
1195,2015-03-11,Quarter2,finishing,Wednesday,9,0.75,2.9,0.0,1800,0,0.0,0,0,15.0,0.505888889,low
1196,2015-03-11,Quarter2,finishing,Wednesday,6,0.7,2.9,0.0,720,0,0.0,0,0,6.0,0.394722222,low
